animeID, name, title_english,title_japanese, type, source, producers, genre, studio, episodes, status, aired, duration, rating, related
441,Shoujo Kakumei Utena: Adolescence Mokushiroku,Revolutionary Girl Utena: The Adolescence of Utena,,Movie,Original,['Audio Tanaka'],"['Dementia', 'Drama', 'Fantasy', 'Romance', 'Shoujo', 'Shoujo Ai']",['J.C.Staff'],1,Finished Airing,"{'from': '1999-08-14T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Aug 14, 1999'}",1 hr 30 min,R+ - Mild Nudity,"{'Adaptation': [{'mal_id': 931, 'type': 'manga', 'name': 'Shoujo Kakumei Utena: Adolescence Mokushiroku', 'url': 'https://myanimelist.net/manga/931/Shoujo_Kakumei_Utena__Adolescence_Mokushiroku'}], 'Alternative version': [{'mal_id': 440, 'type': 'anime', 'name': 'Shoujo Kakumei Utena', 'url': 'https://myanimelist.net/anime/440/Shoujo_Kakumei_Utena'}]}"
442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,Naruto the Movie: Ninja Clash in the Land of Snow,,Movie,Manga,"['Aniplex', 'Bandai', 'TV Tokyo Music', 'Shueisha']","['Adventure', 'Comedy', 'Historical', 'Supernatural', 'Drama', 'Shounen']",['Studio Pierrot'],1,Finished Airing,"{'from': '2004-08-21T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Aug 21, 2004'}",1 hr 30 min,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 96762, 'type': 'manga', 'name': 'Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!', 'url': 'https://myanimelist.net/manga/96762/Naruto__Dai_Katsugeki_Yuki_Hime_Shinobu_Houjou_Dattebayo'}], 'Parent story': [{'mal_id': 20, 'type': 'anime', 'name': 'Naruto', 'url': 'https://myanimelist.net/anime/20/Naruto'}], 'Side story': [{'mal_id': 2248, 'type': 'anime', 'name': 'Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! Special: Konoha Annual Sports Festival', 'url': 'https://myanimelist.net/anime/2248/Naruto__Dai_Katsugeki_Yuki_Hime_Shinobu_Houjou_Dattebayo_Special__Konoha_Annual_Sports_Festival'}]}"
445,Tales of Eternia The Animation,Tales of Eternia,,TV,Game,[],"['Adventure', 'Comedy', 'Romance', 'Fantasy']","['Production I.G', 'Xebec']",13,Finished Airing,"{'from': '2001-01-08T00:00:00+00:00', 'to': '2001-03-26T00:00:00+00:00', 'prop': {'from': {'day': 8, 'month': 1, 'year': 2001}, 'to': {'day': 26, 'month': 3, 'year': 2001}}, 'string': 'Jan 8, 2001 to Mar 26, 2001'}",22 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 2559, 'type': 'manga', 'name': 'Tales of Eternia', 'url': 'https://myanimelist.net/manga/2559/Tales_of_Eternia'}], 'Character': [{'mal_id': 12699, 'type': 'anime', 'name': 'Tales of Gekijou', 'url': 'https://myanimelist.net/anime/12699/Tales_of_Gekijou'}]}"
449,InuYasha Movie 04: Guren no Houraijima,InuYasha the Movie 4: Fire on the Mystic Island,,Movie,Manga,[],"['Action', 'Adventure', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Drama', 'Magic', 'Romance', 'Fantasy', 'Shounen']",['Sunrise'],1,Finished Airing,"{'from': '2004-12-23T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Dec 23, 2004'}",1 hr 27 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 249, 'type': 'anime', 'name': 'InuYasha', 'url': 'https://myanimelist.net/anime/249/InuYasha'}]}"
450,InuYasha Movie 02: Kagami no Naka no Mugenjo,InuYasha the Movie 2: The Castle Beyond the Looking Glass,,Movie,Manga,"['Kyoto Animation', 'Production Reed']","['Action', 'Adventure', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Drama', 'Magic', 'Romance', 'Fantasy', 'Shounen']",['Sunrise'],1,Finished Airing,"{'from': '2002-12-21T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Dec 21, 2002'}",1 hr 39 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 249, 'type': 'anime', 'name': 'InuYasha', 'url': 'https://myanimelist.net/anime/249/InuYasha'}]}"
451,InuYasha Movie 03: Tenka Hadou no Ken,InuYasha the Movie 3: Swords of an Honorable Ruler,,Movie,Manga,['Kyoto Animation'],"['Action', 'Adventure', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Drama', 'Magic', 'Romance', 'Fantasy', 'Shounen']",['Sunrise'],1,Finished Airing,"{'from': '2003-12-20T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Dec 20, 2003'}",1 hr 38 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 249, 'type': 'anime', 'name': 'InuYasha', 'url': 'https://myanimelist.net/anime/249/InuYasha'}]}"
452,InuYasha Movie 01: Toki wo Koeru Omoi,InuYasha the Movie: Affections Touching Across Time,,Movie,Manga,[],"['Action', 'Adventure', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Drama', 'Magic', 'Romance', 'Fantasy', 'Shounen']","['Kyoto Animation', 'Sunrise']",1,Finished Airing,"{'from': '2001-12-22T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Dec 22, 2001'}",1 hr 39 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 249, 'type': 'anime', 'name': 'InuYasha', 'url': 'https://myanimelist.net/anime/249/InuYasha'}]}"
454,.hack//Gift,.hack//Gift,,OVA,Original,['CyberConnect2'],"['Comedy', 'Fantasy', 'Game']",['Bee Train'],1,Finished Airing,"{'from': '2003-11-16T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Nov 16, 2003'}",26 min,R+ - Mild Nudity,"{'Parent story': [{'mal_id': 48, 'type': 'anime', 'name': '.hack//Sign', 'url': 'https://myanimelist.net/anime/48/hack__Sign'}, {'mal_id': 298, 'type': 'anime', 'name': '.hack//Tasogare no Udewa Densetsu', 'url': 'https://myanimelist.net/anime/298/hack__Tasogare_no_Udewa_Densetsu'}]}"
459,One Piece Movie 1,,,Movie,Manga,[],"['Action', 'Adventure', 'Comedy', 'Super Power', 'Fantasy', 'Shounen']",['Toei Animation'],1,Finished Airing,"{'from': '2000-03-04T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Mar 4, 2000'}",50 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 21, 'type': 'anime', 'name': 'One Piece', 'url': 'https://myanimelist.net/anime/21/One_Piece'}]}"
460,One Piece Movie 2: Nejimaki-jima no Daibouken,One Piece: Clockwork Island Adventure,,Movie,Manga,"['Fuji Pacific Music Publishing', 'Shueisha']","['Action', 'Adventure', 'Comedy', 'Super Power', 'Fantasy', 'Shounen']",['Toei Animation'],1,Finished Airing,"{'from': '2001-03-03T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Mar 3, 2001'}",55 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 21, 'type': 'anime', 'name': 'One Piece', 'url': 'https://myanimelist.net/anime/21/One_Piece'}], 'Side story': [{'mal_id': 2385, 'type': 'anime', 'name': 'One Piece: Jango no Dance Carnival', 'url': 'https://myanimelist.net/anime/2385/One_Piece__Jango_no_Dance_Carnival'}]}"
461,One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,One Piece: Chopper Kingdom of Strange Animal Island,,Movie,Manga,['Fuji Pacific Music Publishing'],"['Action', 'Adventure', 'Comedy', 'Super Power', 'Fantasy', 'Shounen']",['Toei Animation'],1,Finished Airing,"{'from': '2002-03-02T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Mar 2, 2002'}",55 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 21, 'type': 'anime', 'name': 'One Piece', 'url': 'https://myanimelist.net/anime/21/One_Piece'}], 'Side story': [{'mal_id': 2386, 'type': 'anime', 'name': 'One Piece: Yume no Soccer Ou!', 'url': 'https://myanimelist.net/anime/2386/One_Piece__Yume_no_Soccer_Ou'}]}"
462,One Piece Movie 4: Dead End no Bouken,One Piece: Dead End,,Movie,Manga,['Fuji Pacific Music Publishing'],"['Action', 'Adventure', 'Comedy', 'Super Power', 'Fantasy', 'Shounen']",['Toei Animation'],1,Finished Airing,"{'from': '2003-03-01T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Mar 1, 2003'}",1 hr 35 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 21, 'type': 'anime', 'name': 'One Piece', 'url': 'https://myanimelist.net/anime/21/One_Piece'}]}"
463,One Piece Movie 5: Norowareta Seiken,One Piece: The Curse of the Sacred Sword,,Movie,Manga,[],"['Action', 'Adventure', 'Comedy', 'Super Power', 'Fantasy', 'Shounen']",['Toei Animation'],1,Finished Airing,"{'from': '2004-03-06T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Mar 6, 2004'}",1 hr 35 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 21, 'type': 'anime', 'name': 'One Piece', 'url': 'https://myanimelist.net/anime/21/One_Piece'}], 'Side story': [{'mal_id': 2490, 'type': 'anime', 'name': 'One Piece: Mezase! Kaizoku Yakyuu Ou', 'url': 'https://myanimelist.net/anime/2490/One_Piece__Mezase_Kaizoku_Yakyuu_Ou'}]}"
464,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,One Piece: Baron Omatsuri and the Secret Island,,Movie,Manga,"['Fuji TV', 'Fuji Pacific Music Publishing']","['Adventure', 'Comedy', 'Fantasy', 'Shounen']",['Toei Animation'],1,Finished Airing,"{'from': '2005-03-05T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Mar 5, 2005'}",1 hr 31 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 21, 'type': 'anime', 'name': 'One Piece', 'url': 'https://myanimelist.net/anime/21/One_Piece'}]}"
465,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,,,Movie,Manga,"['Fuji Pacific Music Publishing', 'Shueisha']","['Adventure', 'Comedy', 'Fantasy', 'Shounen']",['Toei Animation'],1,Finished Airing,"{'from': '2006-03-04T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Mar 4, 2006'}",1 hr 34 min,PG-13 - Teens 13 or older,"{'Parent story': [{'mal_id': 21, 'type': 'anime', 'name': 'One Piece', 'url': 'https://myanimelist.net/anime/21/One_Piece'}]}"
466,One Piece: Taose! Kaizoku Ganzack,One Piece: Defeat the Pirate Ganzack!,,OVA,Manga,[],"['Action', 'Adventure', 'Fantasy', 'Comedy', 'Super Power', 'Shounen']",['Production I.G'],1,Finished Airing,"{'from': '1998-07-26T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 26, 1998'}",28 min,PG - Children,"{'Adaptation': [{'mal_id': 94533, 'type': 'manga', 'name': 'One Piece: Taose! Kaizoku Ganzack', 'url': 'https://myanimelist.net/manga/94533/One_Piece__Taose_Kaizoku_Ganzack'}], 'Parent story': [{'mal_id': 21, 'type': 'anime', 'name': 'One Piece', 'url': 'https://myanimelist.net/anime/21/One_Piece'}]}"
467,Ghost in the Shell: Stand Alone Complex,Ghost in the Shell: Stand Alone Complex,,TV,Manga,"['Bandai Visual', 'Dentsu', 'Victor Entertainment', 'Kodansha', 'Trilogy Future Studio', 'Tokuma Shoten', 'Nippon Television Network']","['Action', 'Military', 'Sci-Fi', 'Police', 'Mecha', 'Seinen']",['Production I.G'],26,Finished Airing,"{'from': '2002-10-01T00:00:00+00:00', 'to': '2003-10-01T00:00:00+00:00', 'prop': {'from': {'day': 1, 'month': 10, 'year': 2002}, 'to': {'day': 1, 'month': 10, 'year': 2003}}, 'string': 'Oct 1, 2002 to Oct 1, 2003'}",25 min per ep,R - 17+ (violence & profanity),"{'Adaptation': [{'mal_id': 7848, 'type': 'manga', 'name': 'Koukaku Kidoutai: Stand Alone Complex', 'url': 'https://myanimelist.net/manga/7848/Koukaku_Kidoutai__Stand_Alone_Complex'}, {'mal_id': 31935, 'type': 'manga', 'name': 'Koukaku Kidoutai: Stand Alone Complex', 'url': 'https://myanimelist.net/manga/31935/Koukaku_Kidoutai__Stand_Alone_Complex'}, {'mal_id': 80473, 'type': 'manga', 'name': 'Koukaku Kidoutai: Stand Alone Complex - The Laughing Man', 'url': 'https://myanimelist.net/manga/80473/Koukaku_Kidoutai__Stand_Alone_Complex_-_The_Laughing_Man'}], 'Alternative setting': [{'mal_id': 43, 'type': 'anime', 'name': 'Ghost in the Shell', 'url': 'https://myanimelist.net/anime/43/Ghost_in_the_Shell'}], 'Sequel': [{'mal_id': 801, 'type': 'anime', 'name': 'Ghost in the Shell: Stand Alone Complex 2nd GIG', 'url': 'https://myanimelist.net/anime/801/Ghost_in_the_Shell__Stand_Alone_Complex_2nd_GIG'}], 'Spin-off': [{'mal_id': 1335, 'type': 'anime', 'name': 'Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi', 'url': 'https://myanimelist.net/anime/1335/Ghost_in_the_Shell__Stand_Alone_Complex_-_Tachikoma_na_Hibi'}], 'Summary': [{'mal_id': 2449, 'type': 'anime', 'name': 'Ghost in the Shell: Stand Alone Complex - The Laughing Man', 'url': 'https://myanimelist.net/anime/2449/Ghost_in_the_Shell__Stand_Alone_Complex_-_The_Laughing_Man'}], 'Side story': [{'mal_id': 10949, 'type': 'anime', 'name': 'Ghost in the Shell: Stand Alone Complex - Tachikoma no Hibi Fan Disc', 'url': 'https://myanimelist.net/anime/10949/Ghost_in_the_Shell__Stand_Alone_Complex_-_Tachikoma_no_Hibi_Fan_Disc'}]}"
468,Ghost in the Shell 2: Innocence,Ghost in the Shell 2: Innocence,,Movie,Manga,[],"['Military', 'Sci-Fi', 'Police', 'Psychological', 'Mecha']",['Production I.G'],1,Finished Airing,"{'from': '2004-03-06T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Mar 6, 2004'}",1 hr 39 min,R - 17+ (violence & profanity),"{'Prequel': [{'mal_id': 43, 'type': 'anime', 'name': 'Ghost in the Shell', 'url': 'https://myanimelist.net/anime/43/Ghost_in_the_Shell'}]}"
471,To Heart 2,To Heart 2,,TV,Visual novel,[],"['Comedy', 'Drama', 'Harem', 'Romance', 'School', 'Slice of Life']",['OLM'],13,Finished Airing,"{'from': '2005-10-03T00:00:00+00:00', 'to': '2005-12-26T00:00:00+00:00', 'prop': {'from': {'day': 3, 'month': 10, 'year': 2005}, 'to': {'day': 26, 'month': 12, 'year': 2005}}, 'string': 'Oct 3, 2005 to Dec 26, 2005'}",24 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 9990, 'type': 'manga', 'name': 'To Heart 2', 'url': 'https://myanimelist.net/manga/9990/To_Heart_2'}], 'Spin-off': [{'mal_id': 472, 'type': 'anime', 'name': 'To Heart', 'url': 'https://myanimelist.net/anime/472/To_Heart'}], 'Side story': [{'mal_id': 1624, 'type': 'anime', 'name': 'To Heart 2 Special', 'url': 'https://myanimelist.net/anime/1624/To_Heart_2_Special'}], 'Sequel': [{'mal_id': 1720, 'type': 'anime', 'name': 'To Heart 2 OVA', 'url': 'https://myanimelist.net/anime/1720/To_Heart_2_OVA'}], 'Alternative setting': [{'mal_id': 11773, 'type': 'anime', 'name': 'To Heart 2: Dungeon Travelers', 'url': 'https://myanimelist.net/anime/11773/To_Heart_2__Dungeon_Travelers'}]}"
472,To Heart,To Heart,,TV,Visual novel,['KSS'],"['Drama', 'Harem', 'Romance', 'School', 'Slice of Life']",['OLM'],13,Finished Airing,"{'from': '1999-04-02T00:00:00+00:00', 'to': '1999-06-25T00:00:00+00:00', 'prop': {'from': {'day': 2, 'month': 4, 'year': 1999}, 'to': {'day': 25, 'month': 6, 'year': 1999}}, 'string': 'Apr 2, 1999 to Jun 25, 1999'}",25 min per ep,PG - Children,"{'Adaptation': [{'mal_id': 1589, 'type': 'manga', 'name': 'To Heart', 'url': 'https://myanimelist.net/manga/1589/To_Heart'}], 'Spin-off': [{'mal_id': 471, 'type': 'anime', 'name': 'To Heart 2', 'url': 'https://myanimelist.net/anime/471/To_Heart_2'}], 'Sequel': [{'mal_id': 685, 'type': 'anime', 'name': 'To Heart: Remember My Memories', 'url': 'https://myanimelist.net/anime/685/To_Heart__Remember_My_Memories'}], 'Side story': [{'mal_id': 3977, 'type': 'anime', 'name': 'To Heart Omake', 'url': 'https://myanimelist.net/anime/3977/To_Heart_Omake'}]}"
474,Macross Plus,,,OVA,Original,['Studio Nue'],"['Drama', 'Mecha', 'Military', 'Romance', 'Sci-Fi', 'Space']",['Triangle Staff'],4,Finished Airing,"{'from': '1994-08-25T00:00:00+00:00', 'to': '1995-06-25T00:00:00+00:00', 'prop': {'from': {'day': 25, 'month': 8, 'year': 1994}, 'to': {'day': 25, 'month': 6, 'year': 1995}}, 'string': 'Aug 25, 1994 to Jun 25, 1995'}",39 min per ep,R - 17+ (violence & profanity),"{'Prequel': [{'mal_id': 1088, 'type': 'anime', 'name': 'Macross', 'url': 'https://myanimelist.net/anime/1088/Macross'}], 'Alternative version': [{'mal_id': 1211, 'type': 'anime', 'name': 'Macross Plus Movie Edition', 'url': 'https://myanimelist.net/anime/1211/Macross_Plus_Movie_Edition'}], 'Sequel': [{'mal_id': 1397, 'type': 'anime', 'name': 'Macross 7', 'url': 'https://myanimelist.net/anime/1397/Macross_7'}]}"
475,Hotori: Tada Saiwai wo Koinegau,,,Movie,Unknown,[],"['Drama', 'Sci-Fi']",['Sunrise'],1,Finished Airing,"{'from': '2005-08-28T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Aug 28, 2005'}",40 min,PG - Children,{}
478,Sousei no Aquarion,Aquarion,,TV,Original,"['Media Factory', 'Bandai', 'Tohokushinsha Film Corporation']","['Action', 'Mecha', 'Romance', 'Super Power', 'Supernatural', 'Sci-Fi']","['Satelight', 'Production Reed']",26,Finished Airing,"{'from': '2005-04-05T00:00:00+00:00', 'to': '2005-09-27T00:00:00+00:00', 'prop': {'from': {'day': 5, 'month': 4, 'year': 2005}, 'to': {'day': 27, 'month': 9, 'year': 2005}}, 'string': 'Apr 5, 2005 to Sep 27, 2005'}",24 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 17942, 'type': 'manga', 'name': 'Sousei no Aquarion: Mirai Shinwa', 'url': 'https://myanimelist.net/manga/17942/Sousei_no_Aquarion__Mirai_Shinwa'}, {'mal_id': 38717, 'type': 'manga', 'name': 'Sousei no Aquarion: Kokuu no Tenshi', 'url': 'https://myanimelist.net/manga/38717/Sousei_no_Aquarion__Kokuu_no_Tenshi'}], 'Alternative version': [{'mal_id': 2170, 'type': 'anime', 'name': 'Sousei no Aquarion OVA', 'url': 'https://myanimelist.net/anime/2170/Sousei_no_Aquarion_OVA'}, {'mal_id': 6032, 'type': 'anime', 'name': 'Aquarion Movie: Ippatsu Gyakuten-hen', 'url': 'https://myanimelist.net/anime/6032/Aquarion_Movie__Ippatsu_Gyakuten-hen'}, {'mal_id': 16415, 'type': 'anime', 'name': 'Soosee no Aquarion: Dai 27-wa Parallel-ban', 'url': 'https://myanimelist.net/anime/16415/Soosee_no_Aquarion__Dai_27-wa_Parallel-ban'}], 'Sequel': [{'mal_id': 10447, 'type': 'anime', 'name': 'Aquarion Evol', 'url': 'https://myanimelist.net/anime/10447/Aquarion_Evol'}], 'Other': [{'mal_id': 30381, 'type': 'anime', 'name': 'Sousei no Aquarion Evol', 'url': 'https://myanimelist.net/anime/30381/Sousei_no_Aquarion_Evol'}]}"
481,Yu☆Gi☆Oh! Duel Monsters,Yu-Gi-Oh!,,TV,Manga,['Nihon Ad Systems'],"['Adventure', 'Game', 'Shounen']",['Studio Gallop'],224,Finished Airing,"{'from': '2000-04-18T00:00:00+00:00', 'to': '2004-09-29T00:00:00+00:00', 'prop': {'from': {'day': 18, 'month': 4, 'year': 2000}, 'to': {'day': 29, 'month': 9, 'year': 2004}}, 'string': 'Apr 18, 2000 to Sep 29, 2004'}",23 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 54, 'type': 'manga', 'name': 'Yu☆Gi☆Oh!', 'url': 'https://myanimelist.net/manga/54/Yu☆Gi☆Oh'}], 'Sequel': [{'mal_id': 482, 'type': 'anime', 'name': 'Yu☆Gi☆Oh!: Duel Monsters GX', 'url': 'https://myanimelist.net/anime/482/Yu☆Gi☆Oh__Duel_Monsters_GX'}, {'mal_id': 28771, 'type': 'anime', 'name': 'Yu☆Gi☆Oh! The Dark Side of Dimensions', 'url': 'https://myanimelist.net/anime/28771/Yu☆Gi☆Oh_The_Dark_Side_of_Dimensions'}], 'Prequel': [{'mal_id': 550, 'type': 'anime', 'name': 'Yu☆Gi☆Oh!', 'url': 'https://myanimelist.net/anime/550/Yu☆Gi☆Oh'}], 'Side story': [{'mal_id': 1894, 'type': 'anime', 'name': 'Yu☆Gi☆Oh!: Hikari no Pyramid', 'url': 'https://myanimelist.net/anime/1894/Yu☆Gi☆Oh__Hikari_no_Pyramid'}, {'mal_id': 5458, 'type': 'anime', 'name': 'Yu☆Gi☆Oh! Duel Monsters: Battle City Special', 'url': 'https://myanimelist.net/anime/5458/Yu☆Gi☆Oh_Duel_Monsters__Battle_City_Special'}, {'mal_id': 6951, 'type': 'anime', 'name': 'Yu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna', 'url': 'https://myanimelist.net/anime/6951/Yu☆Gi☆Oh_Movie__Chou_Yuugou_Toki_wo_Koeta_Kizuna'}], 'Other': [{'mal_id': 10015, 'type': 'anime', 'name': 'Yu☆Gi☆Oh! Zexal', 'url': 'https://myanimelist.net/anime/10015/Yu☆Gi☆Oh_Zexal'}, {'mal_id': 21639, 'type': 'anime', 'name': 'Yu☆Gi☆Oh! Arc-V', 'url': 'https://myanimelist.net/anime/21639/Yu☆Gi☆Oh_Arc-V'}, {'mal_id': 34866, 'type': 'anime', 'name': 'Yu☆Gi☆Oh! VRAINS', 'url': 'https://myanimelist.net/anime/34866/Yu☆Gi☆Oh_VRAINS'}], 'Summary': [{'mal_id': 33997, 'type': 'anime', 'name': 'Yu☆Gi☆Oh! The Dark Side of Dimensions Special: Eien no Rival - Yuugi to Kaiba!', 'url': 'https://myanimelist.net/anime/33997/Yu☆Gi☆Oh_The_Dark_Side_of_Dimensions_Special__Eien_no_Rival_-_Yuugi_to_Kaiba'}]}"
482,Yu☆Gi☆Oh!: Duel Monsters GX,Yu-Gi-Oh! GX,,TV,Manga,"['TV Tokyo', 'Toei Animation', 'Nihon Ad Systems']","['Action', 'Comedy', 'Fantasy', 'Game', 'Shounen']",['Studio Gallop'],180,Finished Airing,"{'from': '2004-10-06T00:00:00+00:00', 'to': '2008-03-26T00:00:00+00:00', 'prop': {'from': {'day': 6, 'month': 10, 'year': 2004}, 'to': {'day': 26, 'month': 3, 'year': 2008}}, 'string': 'Oct 6, 2004 to Mar 26, 2008'}",23 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 3041, 'type': 'manga', 'name': 'Yu☆Gi☆Oh! GX', 'url': 'https://myanimelist.net/manga/3041/Yu☆Gi☆Oh_GX'}], 'Prequel': [{'mal_id': 481, 'type': 'anime', 'name': 'Yu☆Gi☆Oh! Duel Monsters', 'url': 'https://myanimelist.net/anime/481/Yu☆Gi☆Oh_Duel_Monsters'}], 'Sequel': [{'mal_id': 3972, 'type': 'anime', 'name': ""Yu☆Gi☆Oh! 5D's"", 'url': 'https://myanimelist.net/anime/3972/Yu☆Gi☆Oh_5Ds'}], 'Side story': [{'mal_id': 6951, 'type': 'anime', 'name': 'Yu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna', 'url': 'https://myanimelist.net/anime/6951/Yu☆Gi☆Oh_Movie__Chou_Yuugou_Toki_wo_Koeta_Kizuna'}], 'Other': [{'mal_id': 10015, 'type': 'anime', 'name': 'Yu☆Gi☆Oh! Zexal', 'url': 'https://myanimelist.net/anime/10015/Yu☆Gi☆Oh_Zexal'}, {'mal_id': 21639, 'type': 'anime', 'name': 'Yu☆Gi☆Oh! Arc-V', 'url': 'https://myanimelist.net/anime/21639/Yu☆Gi☆Oh_Arc-V'}, {'mal_id': 34866, 'type': 'anime', 'name': 'Yu☆Gi☆Oh! VRAINS', 'url': 'https://myanimelist.net/anime/34866/Yu☆Gi☆Oh_VRAINS'}]}"
